evidence_id,experiment_id,experiment_ids,workstream,integrity_status,scientific_status,claim_eligibility,paper_role,package_path,package_sha256,source_alias,source_relpath,source_sha256,source_hash_basis,transformation,tier
ex50_global_activation_diag_124m__20260814T045805_0000_analysis_paired_contrasts_csv__65ccc4c0fa,50_r1_global_activation_diag,50_r1_global_activation_diag,main_quality,accepted_three_of_three_with_wandb_reconciliation,global_diag_worse_than_selective_diag_at_moddedgpt_124m,quality_state_only_timing_excluded,global_vs_selective_diag_ablation,results/02_main_quality/ex50_global_activation_diag_124m/20260814T045805+0000/analysis/paired_contrasts.csv,8544916c3955dd71352819ba29af13ae82ffc0e2417e9b2936b2a04183cbba0c,results,50_r1_global_activation_diag/20260814T045805+0000/analysis/paired_contrasts.csv,8544916c3955dd71352819ba29af13ae82ffc0e2417e9b2936b2a04183cbba0c,observed_after_record_anchor_verification,text_identity,core
ex50_global_activation_diag_124m__20260814T045805_0000_formal_manifest_json__fba27b8179,50_r1_global_activation_diag,50_r1_global_activation_diag,main_quality,accepted_three_of_three_with_wandb_reconciliation,global_diag_worse_than_selective_diag_at_moddedgpt_124m,quality_state_only_timing_excluded,global_vs_selective_diag_ablation,results/02_main_quality/ex50_global_activation_diag_124m/20260814T045805+0000/formal_manifest.json,46aa50d533843854bfb449a990002cedc91ddf123019b5702cac0b73f5b4092d,results,50_r1_global_activation_diag/20260814T045805+0000/formal_manifest.json,f1fcf8c1c6a957e7061b835168de8e620d0be659f527dc4e65cc45f92e89dd32,observed_after_record_anchor_verification,json_structured_portable_rewrite,core
ex50_global_activation_diag_124m__20260814T045805_0000_handoff_manifest_json__bb4b2f8715,50_r1_global_activation_diag,50_r1_global_activation_diag,main_quality,accepted_three_of_three_with_wandb_reconciliation,global_diag_worse_than_selective_diag_at_moddedgpt_124m,quality_state_only_timing_excluded,global_vs_selective_diag_ablation,results/02_main_quality/ex50_global_activation_diag_124m/20260814T045805+0000/handoff_manifest.json,13111d80819d0de100d7cf98b88295fa860c3a3825257d7ba422e08031d160a6,results,50_r1_global_activation_diag/20260814T045805+0000/handoff_manifest.json,2acbc1b8df4fe63617af19df87cee298623ba0094ca5c449d3ddebb0a8abaa9b,observed_after_record_anchor_verification,json_structured_portable_rewrite,core
ex50_global_activation_diag_124m__20260814T045805_0000_pilot_manifest_json__4a16e117e5,50_r1_global_activation_diag,50_r1_global_activation_diag,main_quality,accepted_three_of_three_with_wandb_reconciliation,global_diag_worse_than_selective_diag_at_moddedgpt_124m,quality_state_only_timing_excluded,global_vs_selective_diag_ablation,results/02_main_quality/ex50_global_activation_diag_124m/20260814T045805+0000/pilot_manifest.json,b2b4a082d2a6c11589f6aa2353d3cfb1595ec9ad43e4e93f9b1ff479957bcc58,results,50_r1_global_activation_diag/20260814T045805+0000/pilot_manifest.json,f6d0c8fb0daef3f5b251dcec8b3992b70ff823143d2f50f991cbf1aded1df27f,observed_after_record_anchor_verification,json_structured_portable_rewrite,core
ex50_global_activation_diag_124m__20260814T045805_0000_preflight_manifest_json__951e495140,50_r1_global_activation_diag,50_r1_global_activation_diag,main_quality,accepted_three_of_three_with_wandb_reconciliation,global_diag_worse_than_selective_diag_at_moddedgpt_124m,quality_state_only_timing_excluded,global_vs_selective_diag_ablation,results/02_main_quality/ex50_global_activation_diag_124m/20260814T045805+0000/preflight_manifest.json,36adff60532b9b78e2c5388afa214d68635d3ff8078bd76c75102133e1f0ae1f,results,50_r1_global_activation_diag/20260814T045805+0000/preflight_manifest.json,5e45f6c5e65368b20cd21a54eceeecf25377fa3bc73e767576fa212a69d9aa6e,observed_after_record_anchor_verification,json_structured_portable_rewrite,core
ex50_global_activation_diag_124m__20260814T045805_0000_source_snapshot_source_snapshot_manifest_json__20213c1355,50_r1_global_activation_diag,50_r1_global_activation_diag,main_quality,accepted_three_of_three_with_wandb_reconciliation,global_diag_worse_than_selective_diag_at_moddedgpt_124m,quality_state_only_timing_excluded,global_vs_selective_diag_ablation,results/02_main_quality/ex50_global_activation_diag_124m/20260814T045805+0000/source_snapshot/source_snapshot_manifest.json,2ade88d8dc2ee388f11cb5d3a82a4f9ff8ef3f53f21793c3de916427ae9b3d4b,results,50_r1_global_activation_diag/20260814T045805+0000/source_snapshot/source_snapshot_manifest.json,2ade88d8dc2ee388f11cb5d3a82a4f9ff8ef3f53f21793c3de916427ae9b3d4b,observed_after_record_anchor_verification,text_identity,core
ex51_moddedgpt_global_diag_scale__20260814T103626_0000_analysis_analysis_manifest_json__fedb570fe4,51_moddedgpt_global_diag_scale,51_moddedgpt_global_diag_scale,main_quality,accepted_seven_of_seven_with_wandb_reconciliation,moddedgpt_scale_confirmation_does_not_reverse_selective_result,quality_state_only_timing_excluded,global_vs_selective_diag_scale_ablation,results/02_main_quality/ex51_moddedgpt_global_diag_scale/20260814T103626+0000/analysis/analysis_manifest.json,aebc409fa4e4ab8f7f3d2d7b7f83d2a05e61c8b91ce759368ea5054501d331e9,results,51_moddedgpt_global_diag_scale/20260814T103626+0000/analysis/analysis_manifest.json,aebc409fa4e4ab8f7f3d2d7b7f83d2a05e61c8b91ce759368ea5054501d331e9,selection_anchor,text_identity,core
ex51_moddedgpt_global_diag_scale__20260814T103626_0000_analysis_formal_endpoints_csv__43f4f50f62,51_moddedgpt_global_diag_scale,51_moddedgpt_global_diag_scale,main_quality,accepted_seven_of_seven_with_wandb_reconciliation,moddedgpt_scale_confirmation_does_not_reverse_selective_result,quality_state_only_timing_excluded,global_vs_selective_diag_scale_ablation,results/02_main_quality/ex51_moddedgpt_global_diag_scale/20260814T103626+0000/analysis/formal_endpoints.csv,20469d629ba6271d7f5b9b86f7d098503ed3dfb73d5dc48cf1b91a8c6e8497fa,results,51_moddedgpt_global_diag_scale/20260814T103626+0000/analysis/formal_endpoints.csv,6776348027a3cf98a048e70b00cb352cfbce7367d34a89170cd6c46773090102,observed_after_record_anchor_verification,submission_sanitized,core
ex51_moddedgpt_global_diag_scale__20260814T103626_0000_analysis_method_summary_csv__66e2ad549c,51_moddedgpt_global_diag_scale,51_moddedgpt_global_diag_scale,main_quality,accepted_seven_of_seven_with_wandb_reconciliation,moddedgpt_scale_confirmation_does_not_reverse_selective_result,quality_state_only_timing_excluded,global_vs_selective_diag_scale_ablation,results/02_main_quality/ex51_moddedgpt_global_diag_scale/20260814T103626+0000/analysis/method_summary.csv,472aa48cf9fc2b361b7a0717267b32f73dedee2694a4091c1c11a56795e51ab0,results,51_moddedgpt_global_diag_scale/20260814T103626+0000/analysis/method_summary.csv,472aa48cf9fc2b361b7a0717267b32f73dedee2694a4091c1c11a56795e51ab0,observed_after_record_anchor_verification,text_identity,core
ex51_moddedgpt_global_diag_scale__20260814T103626_0000_analysis_paired_contrasts_csv__0e21bd0d72,51_moddedgpt_global_diag_scale,51_moddedgpt_global_diag_scale,main_quality,accepted_seven_of_seven_with_wandb_reconciliation,moddedgpt_scale_confirmation_does_not_reverse_selective_result,quality_state_only_timing_excluded,global_vs_selective_diag_scale_ablation,results/02_main_quality/ex51_moddedgpt_global_diag_scale/20260814T103626+0000/analysis/paired_contrasts.csv,38f83f4fc8f56b8bf40fc5123bf7fda4c0f08b6566285f5335bc403fcae91554,results,51_moddedgpt_global_diag_scale/20260814T103626+0000/analysis/paired_contrasts.csv,38f83f4fc8f56b8bf40fc5123bf7fda4c0f08b6566285f5335bc403fcae91554,observed_after_record_anchor_verification,text_identity,core
ex51_moddedgpt_global_diag_scale__20260814T103626_0000_formal_formal_manifest_json__e174d9ad0e,51_moddedgpt_global_diag_scale,51_moddedgpt_global_diag_scale,main_quality,accepted_seven_of_seven_with_wandb_reconciliation,moddedgpt_scale_confirmation_does_not_reverse_selective_result,quality_state_only_timing_excluded,global_vs_selective_diag_scale_ablation,results/02_main_quality/ex51_moddedgpt_global_diag_scale/20260814T103626+0000/formal/formal_manifest.json,a9cb96c7fa50062e866110def9c16d9d2d21a0227904618135932a9749481685,results,51_moddedgpt_global_diag_scale/20260814T103626+0000/formal/formal_manifest.json,d433011d3d3ac0868554f91ec5783f07dec10be955cfb4c6166464f032b05746,observed_after_record_anchor_verification,json_structured_portable_rewrite,core
ex51_moddedgpt_global_diag_scale__20260814T103626_0000_handoff_manifest_json__e12cce94af,51_moddedgpt_global_diag_scale,51_moddedgpt_global_diag_scale,main_quality,accepted_seven_of_seven_with_wandb_reconciliation,moddedgpt_scale_confirmation_does_not_reverse_selective_result,quality_state_only_timing_excluded,global_vs_selective_diag_scale_ablation,results/02_main_quality/ex51_moddedgpt_global_diag_scale/20260814T103626+0000/handoff_manifest.json,37c42e966c7900d4ad9290f6ae92bf966295aa0f2cde1d0b517007ebed5ad86d,results,51_moddedgpt_global_diag_scale/20260814T103626+0000/handoff_manifest.json,745a03295acb91e10417590bb4158239b3a21802a885bc47a0a3ef929707e805,observed_after_record_anchor_verification,json_structured_portable_rewrite,core
ex51_moddedgpt_global_diag_scale__20260814T103626_0000_pilot_pilot_manifest_json__ae729759ff,51_moddedgpt_global_diag_scale,51_moddedgpt_global_diag_scale,main_quality,accepted_seven_of_seven_with_wandb_reconciliation,moddedgpt_scale_confirmation_does_not_reverse_selective_result,quality_state_only_timing_excluded,global_vs_selective_diag_scale_ablation,results/02_main_quality/ex51_moddedgpt_global_diag_scale/20260814T103626+0000/pilot/pilot_manifest.json,81d26a3dbb7a7958dfab20ffe51b25f6bec104d033bc71fedfadccfdc00cb1f3,results,51_moddedgpt_global_diag_scale/20260814T103626+0000/pilot/pilot_manifest.json,4af9e3811f79663cfb346be36345ea777d1f850ab4efa3bb44a9af4b1606b629,observed_after_record_anchor_verification,json_structured_portable_rewrite,core
ex51_moddedgpt_global_diag_scale__20260814T103626_0000_preflight_preflight_manifest_json__f8db0bc616,51_moddedgpt_global_diag_scale,51_moddedgpt_global_diag_scale,main_quality,accepted_seven_of_seven_with_wandb_reconciliation,moddedgpt_scale_confirmation_does_not_reverse_selective_result,quality_state_only_timing_excluded,global_vs_selective_diag_scale_ablation,results/02_main_quality/ex51_moddedgpt_global_diag_scale/20260814T103626+0000/preflight/preflight_manifest.json,0f294d8da9dde594e91010f32f94c9456d2df9b0729b4d5d44e00da88fbd77a0,results,51_moddedgpt_global_diag_scale/20260814T103626+0000/preflight/preflight_manifest.json,c6333b281293a66c94a8680e6948e6ecd508a4482ca15b4fadb3ea918289262a,observed_after_record_anchor_verification,json_structured_portable_rewrite,core
ex51_moddedgpt_global_diag_scale__20260814T103626_0000_source_snapshot_source_snapshot_manifest_json__9cc65cd343,51_moddedgpt_global_diag_scale,51_moddedgpt_global_diag_scale,main_quality,accepted_seven_of_seven_with_wandb_reconciliation,moddedgpt_scale_confirmation_does_not_reverse_selective_result,quality_state_only_timing_excluded,global_vs_selective_diag_scale_ablation,results/02_main_quality/ex51_moddedgpt_global_diag_scale/20260814T103626+0000/source_snapshot/source_snapshot_manifest.json,af018eb9d091154f2dc0fc6ffabec1bebed397e9931780a9fe85119ad167c820,results,51_moddedgpt_global_diag_scale/20260814T103626+0000/source_snapshot/source_snapshot_manifest.json,a3d8c7edf4f5e0857d41fb922e011af10d422e0dc47bee788adfc07a692c8be7,observed_after_record_anchor_verification,json_structured_portable_rewrite,core
ex51_moddedgpt_global_diag_scale__20260814T103626_0000_upload_upload_manifest_json__c3eeca50ac,51_moddedgpt_global_diag_scale,51_moddedgpt_global_diag_scale,main_quality,accepted_seven_of_seven_with_wandb_reconciliation,moddedgpt_scale_confirmation_does_not_reverse_selective_result,quality_state_only_timing_excluded,global_vs_selective_diag_scale_ablation,results/02_main_quality/ex51_moddedgpt_global_diag_scale/20260814T103626+0000/upload/upload_manifest.json,09240693af88b3d81481ab07f27c031b960ed98128fb8a2bd6492a7dd7525776,results,51_moddedgpt_global_diag_scale/20260814T103626+0000/upload/upload_manifest.json,a938e6e1865a08c461bf54226e3f10aa7317155a6fe47e90fe1461f1bfd25635,observed_after_record_anchor_verification,json_structured_portable_rewrite,core
ex52_llama_global_diag_scale__20260814T081710_0000_analysis_analysis_manifest_json__18675bf7d2,52_llama_global_diag_scale,52_llama_global_diag_scale,main_quality,accepted_six_of_six_with_documented_stitched_wandb_lineage,global_diag_strong_low_state_llama_alternative,quality_state_only_local_formal_primary_timing_excluded,architecture_conditioned_global_diag_ablation,results/02_main_quality/ex52_llama_global_diag_scale/20260814T081710+0000/analysis/analysis_manifest.json,9472b035a994d7e7810933c37383711ef47418a2508217aad053d8ed79056bbd,results,52_llama_global_diag_scale/20260814T081710+0000/analysis/analysis_manifest.json,9472b035a994d7e7810933c37383711ef47418a2508217aad053d8ed79056bbd,selection_anchor,text_identity,core
ex52_llama_global_diag_scale__20260814T081710_0000_analysis_formal_endpoints_csv__e9d4ca8c6b,52_llama_global_diag_scale,52_llama_global_diag_scale,main_quality,accepted_six_of_six_with_documented_stitched_wandb_lineage,global_diag_strong_low_state_llama_alternative,quality_state_only_local_formal_primary_timing_excluded,architecture_conditioned_global_diag_ablation,results/02_main_quality/ex52_llama_global_diag_scale/20260814T081710+0000/analysis/formal_endpoints.csv,48a9d4dc3ce7891dcb097e224ded325cff73844a9fee26d493f1d082872c274c,results,52_llama_global_diag_scale/20260814T081710+0000/analysis/formal_endpoints.csv,48a9d4dc3ce7891dcb097e224ded325cff73844a9fee26d493f1d082872c274c,observed_after_record_anchor_verification,text_identity,core
ex52_llama_global_diag_scale__20260814T081710_0000_analysis_method_summary_csv__386347dbbc,52_llama_global_diag_scale,52_llama_global_diag_scale,main_quality,accepted_six_of_six_with_documented_stitched_wandb_lineage,global_diag_strong_low_state_llama_alternative,quality_state_only_local_formal_primary_timing_excluded,architecture_conditioned_global_diag_ablation,results/02_main_quality/ex52_llama_global_diag_scale/20260814T081710+0000/analysis/method_summary.csv,9043274caa91f63a076ba827394742e31e1caec56cf984b527c5fdf6bf53d7c8,results,52_llama_global_diag_scale/20260814T081710+0000/analysis/method_summary.csv,9043274caa91f63a076ba827394742e31e1caec56cf984b527c5fdf6bf53d7c8,observed_after_record_anchor_verification,text_identity,core
ex52_llama_global_diag_scale__20260814T081710_0000_analysis_paired_contrasts_csv__19591a06da,52_llama_global_diag_scale,52_llama_global_diag_scale,main_quality,accepted_six_of_six_with_documented_stitched_wandb_lineage,global_diag_strong_low_state_llama_alternative,quality_state_only_local_formal_primary_timing_excluded,architecture_conditioned_global_diag_ablation,results/02_main_quality/ex52_llama_global_diag_scale/20260814T081710+0000/analysis/paired_contrasts.csv,e993b3a35852ea1039ded56866859aa0116cf05f1775bb4351ce7f723f05666d,results,52_llama_global_diag_scale/20260814T081710+0000/analysis/paired_contrasts.csv,e993b3a35852ea1039ded56866859aa0116cf05f1775bb4351ce7f723f05666d,observed_after_record_anchor_verification,text_identity,core
ex52_llama_global_diag_scale__20260814T081710_0000_formal_formal_manifest_json__fd644b6c96,52_llama_global_diag_scale,52_llama_global_diag_scale,main_quality,accepted_six_of_six_with_documented_stitched_wandb_lineage,global_diag_strong_low_state_llama_alternative,quality_state_only_local_formal_primary_timing_excluded,architecture_conditioned_global_diag_ablation,results/02_main_quality/ex52_llama_global_diag_scale/20260814T081710+0000/formal/formal_manifest.json,40db1edf54cef822a14dccf0222a1c92e1c6d3b781729a40d377fc50dc2d7661,results,52_llama_global_diag_scale/20260814T081710+0000/formal/formal_manifest.json,396fdf995e7fee379f67c3223191b2a62f27c4ff0410f093bbc4f719958a3a9d,observed_after_record_anchor_verification,json_structured_portable_rewrite,core
ex52_llama_global_diag_scale__20260814T081710_0000_handoff_manifest_json__5fb1538180,52_llama_global_diag_scale,52_llama_global_diag_scale,main_quality,accepted_six_of_six_with_documented_stitched_wandb_lineage,global_diag_strong_low_state_llama_alternative,quality_state_only_local_formal_primary_timing_excluded,architecture_conditioned_global_diag_ablation,results/02_main_quality/ex52_llama_global_diag_scale/20260814T081710+0000/handoff_manifest.json,5b825de88a0d5710174a3fccd1bbc02b7850d14b5f69bf2f10b9abb5c6ad85d2,results,52_llama_global_diag_scale/20260814T081710+0000/handoff_manifest.json,5b825de88a0d5710174a3fccd1bbc02b7850d14b5f69bf2f10b9abb5c6ad85d2,observed_after_record_anchor_verification,text_identity,core
ex52_llama_global_diag_scale__20260814T081710_0000_pilot_pilot_manifest_json__8108debde3,52_llama_global_diag_scale,52_llama_global_diag_scale,main_quality,accepted_six_of_six_with_documented_stitched_wandb_lineage,global_diag_strong_low_state_llama_alternative,quality_state_only_local_formal_primary_timing_excluded,architecture_conditioned_global_diag_ablation,results/02_main_quality/ex52_llama_global_diag_scale/20260814T081710+0000/pilot/pilot_manifest.json,aae088c64c0ab8c8e507e7a0aeb67a8e874d731a3664004e0b1b11e805b4569a,results,52_llama_global_diag_scale/20260814T081710+0000/pilot/pilot_manifest.json,ea51b95a6fc5c95e93f49033efc694ce7582b687fa979a9e687b7e6b93cf1125,observed_after_record_anchor_verification,json_structured_portable_rewrite,core
ex52_llama_global_diag_scale__20260814T081710_0000_preflight_preflight_manifest_json__bd03adc2a0,52_llama_global_diag_scale,52_llama_global_diag_scale,main_quality,accepted_six_of_six_with_documented_stitched_wandb_lineage,global_diag_strong_low_state_llama_alternative,quality_state_only_local_formal_primary_timing_excluded,architecture_conditioned_global_diag_ablation,results/02_main_quality/ex52_llama_global_diag_scale/20260814T081710+0000/preflight/preflight_manifest.json,b45bfadb14acf4deb9261852579fdf3a6f313bc35d971e991d3bd5f1f098c0e2,results,52_llama_global_diag_scale/20260814T081710+0000/preflight/preflight_manifest.json,1cf006a9186923ca1bcf2e1cba00dd6ff674d94868a3f14661cc33afca1affa7,observed_after_record_anchor_verification,json_structured_portable_rewrite,core
ex52_llama_global_diag_scale__20260814T081710_0000_screen_screen_manifest_json__34bbc7a811,52_llama_global_diag_scale,52_llama_global_diag_scale,main_quality,accepted_six_of_six_with_documented_stitched_wandb_lineage,global_diag_strong_low_state_llama_alternative,quality_state_only_local_formal_primary_timing_excluded,architecture_conditioned_global_diag_ablation,results/02_main_quality/ex52_llama_global_diag_scale/20260814T081710+0000/screen/screen_manifest.json,eb63c901d9a02957f3c69132d055fa70ef111234f24e9aa11741ac80454520d6,results,52_llama_global_diag_scale/20260814T081710+0000/screen/screen_manifest.json,becccb2145201eba34627bc1b8ccc0e51d0320254bf733f084fa831c367d8da9,observed_after_record_anchor_verification,json_structured_portable_rewrite,core
ex52_llama_global_diag_scale__20260814T081710_0000_source_snapshot_source_snapshot_manifest_json__5f90248252,52_llama_global_diag_scale,52_llama_global_diag_scale,main_quality,accepted_six_of_six_with_documented_stitched_wandb_lineage,global_diag_strong_low_state_llama_alternative,quality_state_only_local_formal_primary_timing_excluded,architecture_conditioned_global_diag_ablation,results/02_main_quality/ex52_llama_global_diag_scale/20260814T081710+0000/source_snapshot/source_snapshot_manifest.json,e7be5528a4f5e574f93d820f72c74a7305b56cb51840ac70b0137d12c6d7e15e,results,52_llama_global_diag_scale/20260814T081710+0000/source_snapshot/source_snapshot_manifest.json,3b55a132071d2fa340f9ae233fb154d43a46f0de188c16665d86e01d05c01f76,observed_after_record_anchor_verification,json_structured_portable_rewrite,core
ex54_57_post_review_synthesis__EX54_EX56_EX57_REMOTE_RESULT_REVIEW_20260831_md__7f7d8f977d,54_llama_moonlight_multiscale_multibudget,54_llama_moonlight_multiscale_multibudget;56_llama1b_10b_global_diag;57_llama1b_10b_moonlight,main_quality,independently_audited_combined_acceptance,accepted_cross_experiment_synthesis_without_pooling_ex54_ex57,quality_state_only_timing_excluded,post_review_supplemental_synthesis,results/02_main_quality/ex54_57_post_review_synthesis/EX54_EX56_EX57_REMOTE_RESULT_REVIEW_20260831.md,a87ca956b7d62c5bf97e938bb5fdc791498aa207d395293206261c7fb17645ca,results,_shared/analysis/post_review_ex54_ex56_ex57_20260831/EX54_EX56_EX57_REMOTE_RESULT_REVIEW_20260831.md,a87ca956b7d62c5bf97e938bb5fdc791498aa207d395293206261c7fb17645ca,observed_after_record_anchor_verification,text_identity,core
ex54_57_post_review_synthesis__combined_acceptance_manifest_json__ec5ef050c3,54_llama_moonlight_multiscale_multibudget,54_llama_moonlight_multiscale_multibudget;56_llama1b_10b_global_diag;57_llama1b_10b_moonlight,main_quality,independently_audited_combined_acceptance,accepted_cross_experiment_synthesis_without_pooling_ex54_ex57,quality_state_only_timing_excluded,post_review_supplemental_synthesis,results/02_main_quality/ex54_57_post_review_synthesis/combined_acceptance_manifest.json,1e932a7618adf7f838aaccb0234e1c5df2a05a1a287a5d25f8bf437e4461be60,results,_shared/analysis/post_review_ex54_ex56_ex57_20260831/combined_acceptance_manifest.json,19d9ac8909fca8831ab1be4059b9f6c0f04e33f46a00fbcf9633a09e3302dc63,selection_anchor,json_structured_portable_rewrite,core
ex54_llama_moonlight_multiscale_multibudget__independent_review_EXPERIMENT_54_REMOTE_RESULT_REVIEW_20260831_md__8b502e1441,54_llama_moonlight_multiscale_multibudget,54_llama_moonlight_multiscale_multibudget,main_quality,accepted_no_checkpoint_bundle_with_native_receipts,accepted_moonlight_multiscale_architecture_conditioned,quality_state_only_timing_excluded,moonlight_architecture_and_scale_control,results/02_main_quality/ex54_llama_moonlight_multiscale/independent_review/EXPERIMENT_54_REMOTE_RESULT_REVIEW_20260831.md,bc13f2081fa3313541b71c334f07c639ca182e4a4a3aa22487dfb3585508a0c3,results,54_llama_moonlight_multiscale_multibudget/received_20260831/independent_review/EXPERIMENT_54_REMOTE_RESULT_REVIEW_20260831.md,bc13f2081fa3313541b71c334f07c639ca182e4a4a3aa22487dfb3585508a0c3,observed_after_record_anchor_verification,text_identity,core
ex54_llama_moonlight_multiscale_multibudget__independent_review_independent_review_manifest_json__1b7ba8f479,54_llama_moonlight_multiscale_multibudget,54_llama_moonlight_multiscale_multibudget,main_quality,accepted_no_checkpoint_bundle_with_native_receipts,accepted_moonlight_multiscale_architecture_conditioned,quality_state_only_timing_excluded,moonlight_architecture_and_scale_control,results/02_main_quality/ex54_llama_moonlight_multiscale/independent_review/independent_review_manifest.json,152a5670e3a15728fc10c6607d1d9641b6f3dc30a513cfac72a585e72141f5ad,results,54_llama_moonlight_multiscale_multibudget/received_20260831/independent_review/independent_review_manifest.json,152a5670e3a15728fc10c6607d1d9641b6f3dc30a513cfac72a585e72141f5ad,observed_after_record_anchor_verification,text_identity,core
ex54_llama_moonlight_multiscale_multibudget__source_artifacts_analysis_analysis_manifest_json__cfddd02ce5,54_llama_moonlight_multiscale_multibudget,54_llama_moonlight_multiscale_multibudget,main_quality,accepted_no_checkpoint_bundle_with_native_receipts,accepted_moonlight_multiscale_architecture_conditioned,quality_state_only_timing_excluded,moonlight_architecture_and_scale_control,results/02_main_quality/ex54_llama_moonlight_multiscale/source_artifacts/analysis/analysis_manifest.json,18f1eadbbbc909af70866f040ff3f8b5e17b8a287bb7fd18ca979c31daecddb4,results,54_llama_moonlight_multiscale_multibudget/received_20260831/source_artifacts/analysis/analysis_manifest.json,18f1eadbbbc909af70866f040ff3f8b5e17b8a287bb7fd18ca979c31daecddb4,selection_anchor,text_identity,core
ex54_llama_moonlight_multiscale_multibudget__source_artifacts_analysis_endpoint_results_csv__14140f7440,54_llama_moonlight_multiscale_multibudget,54_llama_moonlight_multiscale_multibudget,main_quality,accepted_no_checkpoint_bundle_with_native_receipts,accepted_moonlight_multiscale_architecture_conditioned,quality_state_only_timing_excluded,moonlight_architecture_and_scale_control,results/02_main_quality/ex54_llama_moonlight_multiscale/source_artifacts/analysis/endpoint_results.csv,49d1b895b0f201f22a03145f2519080311c79b241b05753ff5f7489ada2a8414,results,54_llama_moonlight_multiscale_multibudget/received_20260831/source_artifacts/analysis/endpoint_results.csv,b295e0db23ebc7d7636066388944dd85e52f477d14076a9e52152d5ee73e50cc,observed_after_record_anchor_verification,submission_sanitized,core
ex54_llama_moonlight_multiscale_multibudget__source_artifacts_analysis_paired_contrasts_csv__4b7074c839,54_llama_moonlight_multiscale_multibudget,54_llama_moonlight_multiscale_multibudget,main_quality,accepted_no_checkpoint_bundle_with_native_receipts,accepted_moonlight_multiscale_architecture_conditioned,quality_state_only_timing_excluded,moonlight_architecture_and_scale_control,results/02_main_quality/ex54_llama_moonlight_multiscale/source_artifacts/analysis/paired_contrasts.csv,b27a4f2ebab68a5af0b253a66b7922790b0f4fd58b77a3bd7484c5882296adfd,results,54_llama_moonlight_multiscale_multibudget/received_20260831/source_artifacts/analysis/paired_contrasts.csv,b27a4f2ebab68a5af0b253a66b7922790b0f4fd58b77a3bd7484c5882296adfd,observed_after_record_anchor_verification,text_identity,core
ex54_llama_moonlight_multiscale_multibudget__source_artifacts_analysis_paired_seed_deltas_csv__f7162b3e43,54_llama_moonlight_multiscale_multibudget,54_llama_moonlight_multiscale_multibudget,main_quality,accepted_no_checkpoint_bundle_with_native_receipts,accepted_moonlight_multiscale_architecture_conditioned,quality_state_only_timing_excluded,moonlight_architecture_and_scale_control,results/02_main_quality/ex54_llama_moonlight_multiscale/source_artifacts/analysis/paired_seed_deltas.csv,ccfa992bfb23b24b85f7781de2a68eb86e203607f6342b7592d6918c509e2ea9,results,54_llama_moonlight_multiscale_multibudget/received_20260831/source_artifacts/analysis/paired_seed_deltas.csv,ccfa992bfb23b24b85f7781de2a68eb86e203607f6342b7592d6918c509e2ea9,observed_after_record_anchor_verification,text_identity,core
ex54_llama_moonlight_multiscale_multibudget__source_artifacts_analysis_verification_manifest_json__4b181eb9cc,54_llama_moonlight_multiscale_multibudget,54_llama_moonlight_multiscale_multibudget,main_quality,accepted_no_checkpoint_bundle_with_native_receipts,accepted_moonlight_multiscale_architecture_conditioned,quality_state_only_timing_excluded,moonlight_architecture_and_scale_control,results/02_main_quality/ex54_llama_moonlight_multiscale/source_artifacts/analysis/verification_manifest.json,cdb6029d89b383d567437c9d8a92cebb2384b13bc0afaeb6cc96514ff1ac8b01,results,54_llama_moonlight_multiscale_multibudget/received_20260831/source_artifacts/analysis/verification_manifest.json,cdb6029d89b383d567437c9d8a92cebb2384b13bc0afaeb6cc96514ff1ac8b01,observed_after_record_anchor_verification,text_identity,core
ex54_llama_moonlight_multiscale_multibudget__source_artifacts_completion_manifest_json__315053bda6,54_llama_moonlight_multiscale_multibudget,54_llama_moonlight_multiscale_multibudget,main_quality,accepted_no_checkpoint_bundle_with_native_receipts,accepted_moonlight_multiscale_architecture_conditioned,quality_state_only_timing_excluded,moonlight_architecture_and_scale_control,results/02_main_quality/ex54_llama_moonlight_multiscale/source_artifacts/completion_manifest.json,248308216c3d577bb9796a2d4b6cbe32fbcc4e9f70e64908e7d32d6ebba17a9e,results,54_llama_moonlight_multiscale_multibudget/received_20260831/source_artifacts/completion_manifest.json,254e9c5ae56be37f1d1d203081773f9851b46e3669a48f7301f3bda00949e7fe,observed_after_record_anchor_verification,json_structured_portable_rewrite,core
ex54_llama_moonlight_multiscale_multibudget__source_artifacts_formal_124m_seed2024_unit_manifest_json__8c48b157d4,54_llama_moonlight_multiscale_multibudget,54_llama_moonlight_multiscale_multibudget,main_quality,accepted_no_checkpoint_bundle_with_native_receipts,accepted_moonlight_multiscale_architecture_conditioned,quality_state_only_timing_excluded,moonlight_architecture_and_scale_control,results/02_main_quality/ex54_llama_moonlight_multiscale/source_artifacts/formal/124m/seed2024/unit_manifest.json,7a7df2a3b30a62c0c39588375e9e83db1c1f76cf6fe1a76bcf6dd8ea62367c2d,results,54_llama_moonlight_multiscale_multibudget/received_20260831/source_artifacts/formal/124m/seed2024/unit_manifest.json,7a7df2a3b30a62c0c39588375e9e83db1c1f76cf6fe1a76bcf6dd8ea62367c2d,observed_after_record_anchor_verification,text_identity,core
